contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TR116-c0_g2_i1,430,0.47907,0.135922,-0.214286,50,2.064727,143,0.097168,false,NA,NA
TR117-c0_g1_i1,548,0.408759,-0.089286,-0.067901,51,2.245902,163,0.118164,true,0.250748,T06C10.3
TR117-c0_g2_i1,548,0.406934,-0.085202,-0.064615,50,2.220062,163,0.118408,true,0.250748,T06C10.3
TR118-c0_g1_i1,1242,0.458937,0.080702,0.053571,128,1.97006,387,0.243164,true,0.627741,Y45F3A.3b.2
TR119-c0_g1_i1,276,0.492754,-0.029412,0.014286,31,1.851948,86,0.063721,false,NA,NA
TR119-c0_g2_i1,422,0.466825,0.06599,0.075556,43,1.878468,140,0.094727,false,NA,NA
TR119-c0_g3_i1,276,0.492754,-0.014706,0.042857,31,1.850746,86,0.063721,false,NA,NA
TR120-c0_g1_i1,461,0.438178,0.386139,0.088803,29,1.540207,153,0.105957,false,NA,NA
TR120-c0_g2_i1,460,0.441304,0.389163,0.089494,29,1.525967,90,0.104492,false,NA,NA
TR121-c0_g1_i1,430,0.393023,0.017751,0.034483,36,2.168675,143,0.092041,true,0.421325,Y73B6BL.29a
TR121-c0_g1_i2,429,0.365967,-0.006369,0.022059,31,2.158228,115,0.091309,true,0.374741,Y73B6BL.29a
TR122-c0_g1_i1,348,0.387931,0.155556,-0.098592,18,1.408907,115,0.079346,false,NA,NA
TR122-c0_g2_i1,769,0.39922,0.016287,0.073593,59,1.926091,255,0.159668,false,NA,NA
TR122-c0_g3_i1,383,0.383812,0.183673,-0.067797,21,1.540805,118,0.086426,false,NA,NA
TR123-c0_g1_i1,725,0.368276,-0.071161,-0.034934,40,1.635461,232,0.149902,false,NA,NA
TR123-c0_g2_i1,725,0.361379,-0.038168,-0.019438,38,1.607726,241,0.149414,true,0.182804,Y54F10AM.10
TR123-c0_g3_i1,307,0.449511,-0.043478,0.076923,35,2.261153,102,0.06958,false,NA,NA
TR123-c0_g3_i2,308,0.454545,-0.028571,0.142857,36,2.264706,57,0.069824,false,NA,NA
TR124-c0_g1_i1,368,0.38587,0.042254,0.292035,21,1.535771,122,0.077637,false,NA,NA
TR124-c0_g2_i1,474,0.455696,-0.12963,0.100775,45,1.859958,158,0.102783,false,NA,NA
TR124-c0_g3_i1,508,0.399606,0.083744,0.17377,35,1.738025,110,0.106201,false,NA,NA
TR125-c0_g1_i1,748,0.447861,0.086567,0.099274,88,2.363858,242,0.151367,true,0.955381,Y39A3CR.1a
TR126-c1_g1_i1,479,0.421712,0.247525,-0.241877,30,1.500627,159,0.099854,true,0.175844,T20F10.1
TR126-c1_g2_i1,479,0.419624,0.253731,-0.208633,30,1.520635,159,0.099854,false,NA,NA
TR127-c0_g1_i1,552,0.400362,-0.149321,-0.045317,48,2.219467,138,0.117432,true,1.004831,Y38C1AA.14a
TR128-c0_g1_i1,550,0.378182,0.057692,-0.128655,37,1.887755,103,0.111328,false,NA,NA
TR128-c0_g1_i2,597,0.376884,0.093333,-0.139785,40,1.903396,103,0.118408,false,NA,NA
TR128-c0_g1_i3,597,0.373534,0.112108,-0.117647,40,1.945259,145,0.119141,true,0.899177,F56H1.7
TR128-c1_g1_i1,708,0.370056,-0.068702,-0.06278,47,1.948244,161,0.147461,true,1.004141,F01F1.2
TR128-c1_g2_i1,707,0.37058,-0.068702,-0.069663,47,1.945492,161,0.147705,true,1.004141,F01F1.2
TR129-c0_g1_i1,645,0.404651,-0.111111,-0.234375,50,1.91736,215,0.135498,true,0.665638,F53F4.12
TR129-c0_g2_i1,645,0.403101,-0.1,-0.205195,52,2.004662,133,0.135986,true,0.603909,F53F4.12
TR129-c0_g3_i1,646,0.404025,-0.095785,-0.2,52,1.990755,215,0.136963,true,0.616255,F53F4.12
TR130-c0_g1_i1,352,0.372159,0.022901,-0.013575,18,1.477612,83,0.078125,false,NA,NA
TR130-c0_g2_i1,268,0.373134,0.24,0.107143,20,2.275042,89,0.059814,false,NA,NA
TR130-c0_g3_i1,353,0.356941,-0.111111,-0.110132,12,1.080612,117,0.076172,true,0.383279,Y61B8A.4
TR131-c0_g1_i1,877,0.400228,0.128205,0.13308,61,1.765927,291,0.174072,true,0.527426,ZK177.8b.2
TR131-c0_g2_i1,448,0.388393,0.091954,0.094891,36,2.148967,84,0.100342,false,NA,NA
TR131-c0_g3_i1,457,0.393873,0.111111,0.119134,38,2.17075,89,0.102295,true,0.055455,ZK177.8b.2
TR132-c0_g1_i1,1145,0.454148,-0.107692,0.0176,120,2.056394,337,0.222412,true,1.001978,Y18D10A.9
TR132-c0_g2_i1,1145,0.454148,-0.107692,0.0144,120,2.056394,337,0.221924,true,1.001978,Y18D10A.9
TR133-c0_g1_i1,650,0.430769,0.128571,0.064865,71,2.394169,204,0.140625,true,0.524914,K03B4.1
TR134-c0_g1_i1,323,0.393189,0.102362,-0.05102,29,2.347619,52,0.071533,false,NA,NA
TR134-c0_g2_i1,323,0.411765,0.097744,-0.115789,35,2.58105,83,0.071533,true,0.983122,F35H10.5
TR135-c0_g1_i1,1886,0.414634,0.005115,-0.052536,154,1.899854,459,0.333984,true,0.982194,F25D1.1a
TR136-c0_g1_i1,254,0.452756,-0.06087,-0.223022,27,2.081967,84,0.058105,false,NA,NA
TR136-c0_g2_i1,254,0.472441,-0.166667,-0.164179,29,2.104571,84,0.05835,false,NA,NA
TR136-c1_g1_i1,414,0.458937,0.168421,0.026786,41,1.935683,123,0.092041,false,NA,NA
TR137-c0_g1_i1,314,0.363057,0.22807,0.02,13,1.325325,45,0.070068,true,0.098076,ZC504.2
TR138-c0_g1_i1,354,0.372881,0.075758,-0.117117,29,2.370353,104,0.081787,true,0.251603,T08B2.11
TR138-c0_g2_i1,380,0.4,0.118421,0.166667,21,1.401229,126,0.084961,true,0.302083,T08B2.11
TR138-c0_g3_i1,391,0.378517,0.081081,-0.069959,29,2.084375,59,0.091553,false,NA,NA
TR139-c0_g1_i1,477,0.345912,0.030303,-0.083333,29,2.034265,57,0.101074,false,NA,NA
TR140-c0_g1_i1,1289,0.349108,0.048889,-0.0441,58,1.480318,392,0.230225,true,1.001709,B0024.4
TR141-c0_g1_i1,613,0.381729,-0.145299,-0.234828,61,2.790522,153,0.123779,false,NA,NA
TR141-c0_g2_i1,612,0.382353,-0.17094,-0.26455,61,2.809241,153,0.122314,true,1.004357,C01B12.8
TR142-c0_g1_i1,244,0.446721,0.027523,0.007407,26,2.137466,47,0.05542,false,NA,NA
TR143-c0_g1_i1,403,0.401985,-0.037037,-0.145228,30,1.845238,134,0.0896,true,0.821138,C25F9.14a
TR143-c0_g2_i1,404,0.403465,-0.018405,-0.145228,29,1.764458,130,0.088379,true,0.705285,C25F9.14a
TR144-c0_g1_i1,303,0.485149,-0.183673,-0.012821,46,2.670115,84,0.068359,false,NA,NA
TR145-c0_g1_i1,632,0.446203,0.092199,-0.045714,51,1.635146,99,0.132813,false,NA,NA
TR145-c0_g2_i1,632,0.463608,0.174061,0.038348,53,1.609456,159,0.132813,true,0.794362,F09E5.15c
TR146-c0_g1_i1,387,0.385013,-0.073826,0.134454,23,1.6125,85,0.085205,false,NA,NA
TR146-c0_g2_i1,388,0.384021,0.006711,0.138075,23,1.607928,81,0.084473,true,0.554707,C08H9.15
TR146-c0_g3_i1,247,0.469636,-0.155172,0.068702,29,2.181846,66,0.056641,true,0.508906,C08H9.15
TR146-c0_g3_i2,246,0.471545,-0.137931,0.061538,29,2.161818,66,0.056641,true,0.508906,C08H9.15
TR147-c0_g1_i1,247,0.348178,0.023256,-0.080745,11,1.470238,54,0.055176,true,0.526667,R10H1.4
TR147-c0_g2_i1,246,0.333333,0.170732,-0.073171,10,1.507353,51,0.054688,true,0.306667,R10H1.4
TR148-c0_g1_i1,538,0.401487,-0.046296,-0.093168,30,1.386717,178,0.115234,true,0.396577,F49C12.7b
TR148-c0_g2_i1,538,0.403346,0.004608,0.028037,33,1.508155,43,0.11792,false,NA,NA
TR149-c0_g1_i1,231,0.285714,0.0,0.187879,19,4.030303,36,0.04541,false,NA,NA
TR149-c0_g2_i1,236,0.271186,0.21875,0.174419,12,2.904615,37,0.045166,false,NA,NA
TR150-c0_g1_i1,250,0.372,0.268817,0.171975,12,1.495513,83,0.056885,true,0.154938,C01G6.7
TR151-c0_g1_i1,271,0.354244,0.125,0.12,21,2.509259,81,0.061768,true,0.555556,F34D10.3
TR151-c0_g2_i1,355,0.374648,-0.052632,-0.072072,33,2.656463,76,0.078369,true,0.507937,F34D10.3
TR151-c0_g3_i1,270,0.37037,-0.06,0.0,25,2.709755,37,0.060303,true,0.188209,F34D10.3
TR152-c0_g1_i1,461,0.444685,0.073171,0.164063,40,1.764593,105,0.102539,true,0.042215,K10B3.10b
TR152-c0_g1_i2,461,0.442516,0.04902,0.143969,40,1.776664,105,0.104004,true,0.042215,K10B3.10b
TR152-c0_g2_i1,415,0.46506,0.056995,0.189189,39,1.743697,138,0.091309,false,NA,NA
TR152-c0_g2_i2,415,0.462651,0.03125,0.165919,39,1.757902,132,0.092773,false,NA,NA
TR153-c1_g1_i1,239,0.426778,0.156863,0.19708,22,2.072527,79,0.049072,true,0.584098,Y46G5A.20
TR153-c1_g2_i1,240,0.445833,0.158879,0.323308,24,2.064516,79,0.04834,false,NA,NA
TR154-c0_g1_i1,927,0.462783,0.011655,-0.096386,98,1.974741,252,0.17627,true,0.552083,Y54G2A.36
TR154-c0_g1_i2,915,0.462295,0.016548,-0.065041,94,1.923301,264,0.169434,true,0.930365,R06C7.4.3
TR154-c0_g1_i3,939,0.465389,0.006865,-0.067729,97,1.907897,272,0.169434,true,0.93379,R06C7.4.3
TR155-c0_g1_i1,731,0.430917,-0.193651,-0.048077,55,1.683909,126,0.153564,true,0.200108,ZK1067.6a
TR155-c0_g2_i1,681,0.441997,-0.189369,-0.073684,54,1.683945,183,0.144775,true,0.530829,ZK1067.6b.2
TR156-c0_g1_i1,389,0.447301,0.16092,0.013953,37,1.952123,60,0.089111,false,NA,NA
TR156-c0_g1_i2,417,0.479616,0.01,0.013825,42,1.751575,47,0.094971,false,NA,NA
TR157-c0_g1_i1,499,0.44489,-0.261261,-0.061372,43,1.869077,62,0.112061,false,NA,NA
TR157-c0_g1_i2,319,0.448276,-0.412587,0.068182,16,1.203206,25,0.064453,false,NA,NA
TR157-c0_g1_i3,499,0.442886,-0.294118,-0.021583,42,1.878967,62,0.112549,false,NA,NA
TR158-c0_g1_i1,283,0.310954,0.5,0.271795,10,1.949036,58,0.059814,false,NA,NA
TR159-c0_g1_i1,262,0.477099,-0.04,-0.284672,33,2.216923,71,0.05957,false,NA,NA
TR159-c0_g2_i1,262,0.492366,-0.069767,-0.308271,37,2.341546,87,0.05835,true,0.277778,C01F1.2
TR160-c0_g1_i1,306,0.333333,0.019608,-0.137255,17,2.000769,84,0.064697,false,NA,NA
TR161-c0_g1_i1,347,0.420749,0.369863,0.20398,26,1.961304,64,0.072998,false,NA,NA
TR161-c0_g1_i2,347,0.417867,0.351724,0.227723,26,1.958749,64,0.074463,false,NA,NA
TR161-c0_g2_i1,265,0.456604,0.355372,0.375,23,1.905879,76,0.054932,false,NA,NA
TR161-c0_g3_i1,266,0.454887,0.355372,0.37931,23,1.913071,88,0.05542,false,NA,NA
TR162-c0_g1_i1,383,0.412533,-0.037975,-0.013333,36,2.212452,41,0.08667,false,NA,NA
TR162-c0_g2_i1,361,0.426593,-0.077922,-0.05314,35,2.144069,41,0.083984,true,0.813725,ZC518.8a
TR163-c0_g1_i1,368,0.38587,-0.056338,-0.017699,36,2.636418,83,0.076416,false,NA,NA
TR163-c0_g2_i1,369,0.384824,0.014085,0.022026,39,2.855357,51,0.074707,false,NA,NA
TR164-c0_g1_i1,626,0.405751,0.0,0.096774,56,2.173476,208,0.133301,true,0.194289,T13F2.3a
TR164-c0_g2_i1,231,0.393939,-0.076923,0.185714,16,1.795918,23,0.054443,false,NA,NA
TR165-c0_g1_i1,776,0.351804,-0.025641,-0.001988,46,1.917078,61,0.156494,true,0.906863,T25B9.12
TR165-c0_g2_i1,231,0.367965,0.176471,0.123288,15,1.98,47,0.051514,true,0.377451,T25B9.12
TR166-c0_g1_i1,489,0.419223,-0.121951,-0.246479,50,2.362319,62,0.104004,false,NA,NA
TR166-c0_g2_i1,489,0.419223,-0.121951,-0.28169,51,2.409565,62,0.104492,false,NA,NA
TR167-c0_g1_i1,253,0.403162,0.019608,0.271523,24,2.335385,84,0.054688,false,NA,NA
TR168-c0_g1_i1,233,0.497854,0.327586,0.213675,25,1.939727,56,0.049072,false,NA,NA
TR169-c0_g1_i1,609,0.405583,-0.076923,-0.149171,44,1.767313,202,0.129395,true,0.433851,F56D2.2
TR169-c0_g2_i1,502,0.410359,-0.087379,-0.148649,31,1.478153,166,0.107666,false,NA,NA
TR170-c0_g1_i1,702,0.361823,-0.007874,0.236607,46,2.002232,193,0.138184,true,0.796982,Y106G6H.15
TR170-c0_g1_i2,702,0.35755,-0.003984,0.135255,47,2.094857,98,0.138672,false,NA,NA
TR171-c0_g1_i1,932,0.395923,0.105691,0.129663,59,1.63363,310,0.178955,true,0.250581,C06E1.10
TR171-c0_g1_i2,895,0.398883,0.114846,0.107807,57,1.622511,298,0.174316,true,0.260163,C06E1.10
TR171-c0_g2_i1,633,0.445498,0.021277,0.008547,69,2.197917,211,0.137451,false,NA,NA
TR172-c0_g1_i1,305,0.429508,0.007634,0.08046,24,1.706294,86,0.068359,false,NA,NA
TR173-c0_g1_i1,331,0.374622,-0.16129,0.072464,33,2.917468,109,0.070068,false,NA,NA
TR173-c0_g2_i1,331,0.353474,-0.247863,-0.009346,29,2.988481,109,0.068115,true,0.038832,F32B4.4a
TR174-c0_g1_i1,283,0.402827,0.122807,0.04142,26,2.299375,94,0.062256,false,NA,NA
TR174-c0_g2_i1,283,0.399293,0.00885,0.0,21,1.861842,94,0.060791,true,0.209936,Y48A6B.5
TR175-c0_g1_i1,502,0.390438,-0.122449,-0.156863,43,2.281818,94,0.104004,false,NA,NA
TR175-c0_g2_i1,545,0.383486,-0.110048,-0.220238,44,2.22284,179,0.108887,false,NA,NA
TR175-c0_g2_i2,509,0.383104,-0.158974,-0.312102,42,2.307144,167,0.10083,false,NA,NA
TR176-c0_g1_i1,407,0.432432,0.079545,-0.038961,37,1.956985,124,0.088623,true,1.007407,Y49E10.15
TR176-c0_g2_i1,429,0.431235,0.07027,0.032787,39,1.965116,81,0.093506,true,0.951852,Y49E10.15
TR176-c0_g3_i1,451,0.432373,0.066667,0.015625,42,2.001479,105,0.097656,true,0.996296,Y49E10.15
TR177-c0_g1_i1,464,0.413793,0.177083,0.169118,45,2.338972,59,0.095703,false,NA,NA
TR177-c0_g1_i2,464,0.368534,0.157895,0.030717,31,2.017957,70,0.094971,false,NA,NA
TR177-c0_g2_i1,706,0.446176,0.003175,-0.222506,82,2.33379,234,0.151611,true,0.620811,Y53G8B.4b
TR178-c0_g1_i1,421,0.361045,-0.039474,-0.011152,31,2.263048,74,0.091309,false,NA,NA
TR178-c0_g2_i1,484,0.427686,0.120773,0.119134,46,2.109132,129,0.104004,true,0.729167,C05D11.3
TR178-c0_g2_i2,484,0.429752,0.115385,0.137681,46,2.086207,161,0.10376,true,0.753205,C05D11.3
TR178-c0_g3_i1,378,0.351852,-0.037594,-0.012245,24,2.054348,60,0.081543,false,NA,NA
TR179-c0_g1_i1,298,0.402685,-0.116667,0.404494,15,1.2588,99,0.063232,false,NA,NA
TR179-c0_g1_i2,299,0.434783,-0.030769,0.242604,21,1.487562,99,0.067627,true,0.032567,H03A11.2
TR179-c0_g2_i1,309,0.427184,-0.106061,-0.265537,39,2.798003,102,0.069336,false,NA,NA
TR179-c0_g3_i1,309,0.433657,-0.089552,-0.36,39,2.706265,102,0.069092,false,NA,NA
TR180-c0_g1_i1,331,0.287009,-0.178947,0.152542,11,1.667125,27,0.067139,true,1.024691,K02E2.11
TR181-c0_g1_i1,417,0.41247,0.104651,-0.15102,33,1.881203,138,0.094238,true,0.295035,C26E6.2
TR181-c0_g2_i1,372,0.376344,-0.214286,-0.137931,23,1.83016,48,0.082031,false,NA,NA
TR181-c0_g3_i1,459,0.409586,0.106383,-0.062731,37,1.944025,152,0.103516,false,NA,NA
TR182-c0_g1_i1,389,0.395887,-0.103896,0.029787,26,1.724467,125,0.085449,false,NA,NA
TR182-c0_g1_i2,390,0.397436,-0.135484,-0.089362,26,1.71981,126,0.08667,true,0.218099,T22G5.5a.2
TR183-c0_g1_i1,660,0.390909,0.077519,-0.024876,43,1.715737,163,0.144531,true,0.309975,C14C11.6
TR184-c0_g1_i1,652,0.384969,-0.115538,-0.002494,47,1.971943,195,0.135498,true,1.003623,ZC395.7
TR185-c0_g1_i1,267,0.400749,-0.28972,-0.0875,16,1.629291,88,0.05957,true,0.369369,W09D6.4
TR185-c0_g1_i2,267,0.40824,-0.302752,-0.088608,18,1.781319,88,0.060547,true,0.409314,Y47D3A.13
TR185-c0_g2_i1,266,0.413534,-0.2,0.166667,24,2.198347,48,0.060303,true,0.526961,Y47D3A.13
TR186-c0_g1_i1,563,0.410302,-0.090909,0.084337,39,1.659637,152,0.118408,true,0.292988,F33D11.7
TR186-c0_g2_i1,606,0.405941,-0.089431,0.088889,41,1.655517,132,0.126221,true,0.085495,F33D11.7
TR187-c0_g1_i1,326,0.389571,0.244094,0.145729,20,1.719409,108,0.07251,false,NA,NA
TR187-c0_g2_i1,325,0.390769,0.244094,0.151515,20,1.714135,83,0.072266,true,0.118362,ZK792.8
TR188-c0_g1_i1,377,0.35809,0.185185,0.22314,24,2.056364,32,0.081787,false,NA,NA
TR188-c0_g2_i1,377,0.355438,0.104478,0.234568,21,1.783108,66,0.081299,false,NA,NA
TR189-c0_g1_i1,310,0.354839,-0.090909,0.04,20,2.066667,82,0.06958,false,NA,NA
TR189-c0_g2_i1,357,0.364146,-0.092308,0.022026,24,2.045357,53,0.07959,false,NA,NA
TR190-c0_g1_i1,1069,0.330215,0.031161,0.005587,44,1.511342,195,0.199951,true,0.033944,C14C11.4
TR190-c0_g2_i1,1116,0.330645,0.01355,0.006693,45,1.475583,314,0.208496,true,0.645877,H20E11.1a
TR191-c0_g1_i1,552,0.38587,-0.183099,-0.150442,38,1.913519,183,0.114746,false,NA,NA
TR191-c0_g2_i1,552,0.384058,-0.207547,-0.129412,37,1.899554,183,0.114502,false,NA,NA
TR191-c0_g3_i1,1004,0.396414,-0.01005,0.112211,60,1.521327,334,0.201416,true,0.434385,B0495.5.2
TR192-c0_g1_i1,260,0.388462,0.247525,0.09434,18,1.954887,86,0.05957,false,NA,NA
TR193-c0_g1_i1,457,0.371991,-0.011765,-0.003484,21,1.328488,41,0.09668,false,NA,NA
TR193-c0_g2_i1,456,0.372807,-0.011765,0.0,21,1.325581,41,0.09668,false,NA,NA
TR194-c0_g1_i1,326,0.395706,-0.255814,0.005076,28,2.347737,102,0.071045,false,NA,NA
TR194-c0_g2_i1,246,0.361789,-0.123596,0.324841,20,2.523077,81,0.04834,false,NA,NA
TR195-c0_g1_i1,317,0.246057,0.333333,0.439331,4,0.93787,21,0.046143,false,NA,NA
TR196-c0_g1_i1,440,0.404545,-0.179775,0.007634,36,2.066536,47,0.091553,false,NA,NA
TR197-c0_g1_i1,224,0.276786,0.0,-0.012346,19,4.42872,40,0.043701,false,NA,NA
TR198-c0_g1_i1,249,0.401606,0.24,0.114094,23,2.430815,83,0.058105,false,NA,NA
TR199-c0_g1_i1,687,0.414847,-0.003509,-0.054726,61,2.063774,208,0.144775,true,0.552028,Y45F10A.4
TR199-c0_g1_i2,687,0.435226,0.036789,-0.061856,70,2.15457,140,0.142578,false,NA,NA
TR200-c0_g1_i1,364,0.447802,0.030675,0.084577,39,2.139241,121,0.079834,true,0.409652,T10B10.4a
TR201-c0_g1_i1,429,0.440559,-0.026455,-0.075,29,1.394106,142,0.091797,false,NA,NA
TR201-c0_g1_i2,429,0.44289,-0.084211,-0.020921,31,1.484098,120,0.093994,false,NA,NA
TR201-c0_g2_i1,258,0.457364,0.067797,-0.085714,17,1.265801,73,0.058838,false,NA,NA
TR201-c0_g3_i1,259,0.451737,0.042735,-0.056338,17,1.288934,82,0.058594,false,NA,NA
TR202-c0_g1_i1,467,0.432548,-0.089109,-0.124528,52,2.399605,155,0.097656,false,NA,NA
TR202-c0_g2_i1,427,0.437939,-0.090909,-0.2,50,2.462514,142,0.090576,true,0.614815,C32E8.3
TR203-c0_g1_i1,989,0.409505,0.017284,0.109589,69,1.664658,329,0.195801,true,0.338467,F11C1.5e.3
TR203-c0_g2_i1,447,0.402685,-0.033333,0.183521,35,1.93363,149,0.101074,false,NA,NA
TR204-c0_g1_i1,409,0.413203,0.147929,0.075,25,1.464061,136,0.088135,false,NA,NA
TR204-c0_g2_i1,408,0.411765,0.047619,-0.033333,25,1.448864,123,0.090088,true,0.374343,Y57G11C.38a
TR205-c0_g1_i1,1029,0.403304,-0.00241,0.04886,72,1.720736,149,0.20874,true,0.405601,F52A8.2a
TR205-c0_g1_i2,1028,0.385214,-0.075758,-0.041139,70,1.846122,149,0.203125,true,0.405601,F52A8.2a
TR206-c0_g1_i1,863,0.428737,0.108108,-0.002028,93,2.372772,287,0.180176,true,0.223609,F46F11.9b
TR206-c0_g2_i1,857,0.429405,0.108696,-0.002045,93,2.382263,285,0.177979,true,0.222396,F46F11.9a
TR207-c0_g1_i1,550,0.358182,-0.15736,-0.036827,28,1.627563,154,0.11377,false,NA,NA
TR207-c0_g2_i1,599,0.36394,-0.12844,-0.081365,32,1.640394,154,0.124512,false,NA,NA
TR208-c0_g1_i1,472,0.45339,0.140187,0.015504,44,1.850321,157,0.102295,true,0.633472,Y6D11A.1
TR208-c0_g2_i1,501,0.453094,0.136564,0.0,48,1.902231,167,0.108154,true,0.695712,Y6D11A.1
TR209-c0_g1_i1,260,0.473077,0.138211,0.065693,24,1.681941,53,0.057617,false,NA,NA
TR209-c0_g2_i1,237,0.468354,0.081081,-0.015873,20,1.54902,53,0.052734,false,NA,NA
TR209-c0_g3_i1,395,0.443038,0.017143,0.1,31,1.599817,53,0.086426,false,NA,NA
TR210-c0_g1_i1,464,0.463362,0.097674,-0.140562,38,1.540451,46,0.107178,false,NA,NA
TR210-c0_g1_i2,464,0.465517,0.157407,-0.112903,37,1.509275,154,0.10376,true,0.211872,F55D10.3
TR211-c0_g1_i1,327,0.391437,0.25,0.18593,27,2.299219,102,0.072021,false,NA,NA
TR211-c1_g1_i1,497,0.43662,-0.105991,-0.014286,48,2.049485,147,0.109619,true,0.63925,B0564.2a
TR211-c1_g2_i1,498,0.443775,-0.140271,0.061372,57,2.371429,98,0.107666,true,0.236652,B0564.2a
TR212-c0_g1_i1,599,0.479132,-0.017422,0.012821,68,1.978626,199,0.135254,true,0.226636,Y17G7B.5a.2
TR212-c0_g2_i1,594,0.552189,0.158537,0.12782,98,2.220137,197,0.121338,false,NA,NA
TR212-c0_g3_i1,387,0.465116,0.011111,0.004831,40,1.911347,129,0.088867,true,0.138101,Y17G7B.5a.2
TR212-c0_g4_i1,548,0.472628,-0.019305,0.00346,59,1.928657,182,0.125,false,NA,NA
TR213-c0_g1_i1,407,0.353808,-0.041667,0.034221,19,1.4943,135,0.086182,true,0.359859,B0218.3
TR214-c0_g1_i1,235,0.340426,-0.175,-0.070968,17,2.575758,52,0.048096,false,NA,NA
TR214-c0_g2_i1,523,0.330784,-0.294798,-0.234286,31,2.373097,54,0.092773,false,NA,NA
TR215-c0_g1_i1,402,0.395522,-0.144654,-0.135802,31,2.013898,109,0.088379,true,0.286336,R09F10.1
TR215-c0_g2_i1,383,0.391645,0.24,0.090129,26,1.878513,127,0.081787,true,0.333333,R09F10.1
TR215-c0_g3_i1,382,0.39267,0.213333,0.103448,26,1.849879,120,0.081299,true,0.312446,R09F10.1
TR216-c0_g1_i1,430,0.502326,0.157407,0.28972,63,2.381538,143,0.091064,true,0.716667,Y57G11C.51.2
TR216-c0_g2_i1,322,0.509317,0.390244,0.151899,48,2.711579,69,0.071045,false,NA,NA
TR216-c0_g3_i1,283,0.519435,0.482993,0.014706,35,2.391357,56,0.05542,false,NA,NA
TR217-c0_g1_i1,703,0.375533,0.060606,-0.052392,50,2.02477,201,0.146973,true,0.373095,F44B9.2
TR217-c0_g1_i2,755,0.370861,0.071429,-0.065263,51,1.974615,100,0.156982,true,0.223989,F44B9.2
TR218-c0_g1_i1,817,0.368421,-0.036545,-0.116279,61,2.203227,213,0.157471,false,NA,NA
TR218-c0_g2_i1,817,0.370869,-0.049505,-0.155642,61,2.176668,250,0.156494,true,0.938826,C16C8.16
TR219-c0_g1_i1,1012,0.535573,-0.180812,-0.034043,129,1.837669,64,0.218994,false,NA,NA
TR220-c0_g1_i1,323,0.442724,-0.090909,0.277778,26,1.65641,107,0.070068,false,NA,NA
TR221-c0_g1_i1,287,0.508711,0.027397,-0.007092,41,2.209765,49,0.066406,false,NA,NA
TR221-c0_g2_i1,287,0.508711,0.013699,-0.035461,41,2.208521,49,0.066162,false,NA,NA
TR222-c0_g1_i1,224,0.392857,0.159091,-0.117647,21,2.492846,35,0.032715,false,NA,NA
TR222-c0_g1_i2,374,0.387701,0.2,-0.126638,36,2.668252,52,0.056152,false,NA,NA
TR222-c0_g1_i3,361,0.382271,0.217391,-0.09417,33,2.626323,52,0.05249,false,NA,NA
TR223-c0_g1_i1,551,0.419238,-0.082251,0.0,49,2.03766,183,0.124023,false,NA,NA
TR223-c0_g2_i1,314,0.407643,0.046875,-0.172043,37,2.842672,94,0.069336,false,NA,NA
TR223-c0_g3_i1,314,0.404459,0.023622,-0.090909,37,2.882878,94,0.068359,false,NA,NA
TR223-c0_g4_i1,817,0.422277,-0.037681,-0.050847,83,2.282123,271,0.17041,true,0.091938,F36A2.13.2
TR224-c0_g1_i1,282,0.432624,-0.065574,-0.1375,22,1.674494,93,0.060059,false,NA,NA
TR225-c0_g1_i1,448,0.397321,0.05618,0.222222,31,1.758865,86,0.090576,true,0.185185,Y116A8A.9b.2
TR225-c0_g2_i1,628,0.426752,0.11194,0.266667,62,2.195928,95,0.126953,true,0.280781,Y116A8A.9a.3
TR226-c0_g1_i1,288,0.34375,-0.050505,-0.111111,16,1.885434,95,0.062988,true,0.696078,C26C6.6
TR227-c0_g1_i1,258,0.430233,0.063063,0.047619,29,2.438722,85,0.057617,true,0.18344,F43E2.1.2
TR228-c0_g1_i1,248,0.346774,-0.44186,-0.185185,10,1.666667,64,0.050049,false,NA,NA
TR229-c0_g1_i1,687,0.365357,-0.035857,0.004587,37,1.615957,217,0.143311,true,0.578616,F35H8.2
TR229-c0_g2_i1,1073,0.377446,0.02716,0.032934,66,1.72828,345,0.215576,true,0.931716,F35H8.2
TR230-c0_g1_i1,405,0.439506,-0.213483,-0.0837,39,2.089286,111,0.086914,true,0.886243,Y48C3A.16
TR230-c0_g2_i1,405,0.451852,-0.114754,0.099099,45,2.205882,72,0.088135,true,0.648148,Y48C3A.16
TR231-c0_g1_i1,595,0.430252,0.101563,-0.026549,56,2.054887,198,0.130371,true,0.307534,R07H5.2a
TR231-c0_g2_i1,424,0.426887,0.093923,-0.069959,40,2.089185,128,0.094238,false,NA,NA
TR232-c0_g1_i1,319,0.501567,0.2375,-0.069182,41,2.165756,94,0.073242,false,NA,NA
TR232-c0_g2_i1,319,0.501567,0.2375,-0.031447,41,2.165756,94,0.07251,false,NA,NA
TR233-c0_g1_i1,240,0.395833,0.010526,0.296552,23,2.446809,80,0.052734,false,NA,NA
TR233-c0_g2_i1,308,0.454545,-0.042857,-0.107143,37,2.329994,102,0.067627,true,0.254125,Y39A3CL.4c
