name,p_seq_true,bridges,length,fragments_mapped,both_mapped,properpair,good,bases_uncovered,p_not_segmented
TR176-c0_g2_i1,0.743768,267,429,286,283,250,9,3,0.666488
TR176-c0_g3_i1,0.695588,57,451,204,175,114,53,43,0.402533
TR177-c0_g1_i1,0.828571,12,464,48,40,32,8,38,0.623648
TR177-c0_g1_i2,0.858151,13,464,36,31,28,11,22,0.554924
TR177-c0_g2_i1,0.864567,0,706,62,60,56,28,26,0.833352
TR178-c0_g1_i1,0.803799,7,421,246,239,222,142,0,0.669935
TR178-c0_g2_i1,0.801925,28,484,33,30,30,2,2,0.152265
TR178-c0_g2_i2,0.79542,29,484,49,38,24,0,72,0.701125
TR178-c0_g3_i1,0.877875,7,378,206,201,188,120,0,0.343874
TR179-c0_g1_i1,0.826891,3,298,23,22,20,5,11,0.588876
TR179-c0_g1_i2,0.828571,1,299,14,8,7,3,3,0.831137
TR179-c0_g2_i1,0.767347,3,309,4,4,4,1,36,0.805491
TR179-c0_g3_i1,0.838095,3,309,14,9,9,3,0,0.418608
TR180-c0_g1_i1,0.753247,1,331,68,61,43,20,2,0.86684
TR181-c0_g1_i1,0.857905,1,417,32,30,28,16,19,0.0398062
TR181-c0_g2_i1,0.789286,1,372,16,12,10,4,0,0.467881
TR181-c0_g3_i1,0.88022,0,459,14,13,12,6,91,0.969717
TR182-c0_g1_i1,0.772789,5,389,8,8,8,0,48,0.583088
TR182-c0_g1_i2,0.847619,10,390,32,28,23,5,45,0.896485
TR183-c0_g1_i1,0.817243,0,660,146,136,119,53,3,0.751478
TR184-c0_g1_i1,0.866154,0,652,128,126,115,70,1,0.686231
TR185-c0_g1_i1,0.677143,1,267,2,2,1,1,53,0.988017
TR185-c0_g1_i2,0.827778,0,267,16,13,12,11,15,0.426765
TR185-c0_g2_i1,0.761905,0,266,18,14,9,5,26,0.170137
TR186-c0_g1_i1,0.844444,0,563,4,4,4,3,204,0.995192
TR186-c0_g2_i1,0.870536,0,606,19,16,13,10,20,0.977511
TR187-c0_g1_i1,0.820408,5,326,7,7,5,0,0,0.918011
TR187-c0_g2_i1,0.742857,0,325,0,0,0,0,162,0.997314
TR188-c0_g1_i1,0.855238,4,377,19,17,14,6,3,0.336996
TR188-c0_g2_i1,0.672449,4,377,16,10,6,3,53,0.299055
TR189-c0_g1_i1,0.789796,4,310,4,4,4,0,0,0.966063
TR189-c0_g2_i1,0.731868,2,357,8,5,3,1,8,0.872721
TR190-c0_g1_i1,0.853236,0,1069,54,54,54,28,204,0.933664
TR190-c0_g2_i1,0.850156,0,1116,114,112,106,51,63,0.876625
TR191-c0_g1_i1,0.88484,0,552,44,42,42,23,14,0.86865
TR191-c0_g2_i1,0.841699,2,552,18,18,17,7,52,0.611762
TR191-c0_g3_i1,0.839476,0,1004,109,103,88,49,0,0.800904
TR192-c0_g1_i1,0.712381,0,260,18,11,10,7,24,0.777525
TR193-c0_g1_i1,0.909524,3,457,3,3,3,0,196,0.996251
TR193-c0_g2_i1,0.859627,7,456,7,7,7,0,51,0.97915
TR194-c0_g1_i1,0.801242,2,326,37,32,26,11,0,0.762656
TR194-c0_g2_i1,0.794643,0,246,36,27,25,14,4,0.480096
TR195-c0_g1_i1,0.850261,0,317,73,64,62,27,1,0.760543
TR196-c0_g1_i1,0.836549,0,440,79,75,67,32,8,0.848607
TR197-c0_g1_i1,0.763636,0,224,25,17,12,9,2,0.776214
TR198-c0_g1_i1,0.844315,0,249,26,20,20,14,2,0.820677
TR199-c0_g1_i1,0.825466,1,687,77,76,72,45,7,0.876348
TR199-c0_g1_i2,0.872012,2,687,51,44,39,24,5,0.942785
TR200-c0_g1_i1,0.946154,0,364,15,11,10,7,5,0.869082
TR201-c0_g1_i1,0.791837,5,429,6,6,5,0,15,0.983876
TR201-c0_g1_i2,0.85119,6,429,9,9,7,0,49,0.828318
TR201-c0_g2_i1,0.821429,3,258,4,4,2,0,63,0.931118
TR201-c0_g3_i1,0.742857,0,259,2,0,0,0,72,0.997424
TR202-c0_g1_i1,0.686322,4,467,19,11,6,2,17,0.90605
TR202-c0_g2_i1,0.796429,16,427,28,19,14,0,0,0.832823
TR203-c0_g1_i1,0.828889,6,989,92,87,75,39,0,0.729432
TR203-c0_g2_i1,1,0,447,1,1,1,1,332,0.993667
TR204-c0_g1_i1,0.858442,15,409,22,21,18,5,6,0.520028
TR204-c0_g2_i1,0.810334,5,408,15,13,9,2,39,0.617685
TR205-c0_g1_i1,0.815016,1,1029,462,340,305,165,0,0.109827
TR205-c0_g1_i2,0.851041,2,1028,902,751,688,361,0,0.111063
TR206-c0_g1_i1,0.887698,0,863,33,33,33,20,35,0.930111
TR206-c0_g2_i1,0.900317,0,857,44,40,40,22,204,0.963011
TR207-c0_g1_i1,0.863673,0,550,14,12,12,5,188,0.521671
TR207-c0_g2_i1,0.778675,1,599,71,64,52,28,11,0.38393
TR208-c0_g1_i1,1,0,472,0,0,0,0,284,0.997424
TR208-c0_g2_i1,0.797279,5,501,11,10,5,1,13,0.828179
TR209-c0_g1_i1,1,0,260,0,0,0,0,260,0.997424
TR209-c0_g2_i1,1,1,237,1,1,1,0,140,0.997424
TR209-c0_g3_i1,0.843407,3,395,26,24,21,7,24,0.669925
TR210-c0_g1_i1,0.893506,2,464,10,7,7,3,31,0.580657
TR210-c0_g1_i2,0.852163,17,464,51,39,32,13,4,0.803673
TR211-c0_g1_i1,0.694558,0,327,26,24,14,6,0,0.8754
TR211-c1_g1_i1,0.854762,2,497,9,9,8,4,23,0.960871
TR211-c1_g2_i1,0.901587,1,498,11,9,7,6,12,0.887328
TR212-c0_g1_i1,0.84432,0,599,143,137,131,76,49,0.0589827
TR212-c0_g2_i1,0.857764,2,594,199,176,147,90,27,0.0549148
TR212-c0_g3_i1,0.796313,9,387,11,11,10,1,52,0.0705726
TR212-c0_g4_i1,0.821633,33,548,83,74,64,18,64,0.597511
TR213-c0_g1_i1,0.933333,0,407,17,15,15,14,6,0.944686
TR214-c0_g1_i1,0.784762,0,235,5,5,5,3,38,0.79533
TR214-c0_g2_i1,0.784106,4,523,150,135,113,44,30,0.830778
TR215-c0_g1_i1,0.815112,1,402,67,58,46,23,8,0.81127
TR215-c0_g2_i1,0.794089,3,383,10,7,5,0,0,0.735844
TR215-c0_g3_i1,0.828571,1,382,2,1,1,0,17,0.993353
TR216-c0_g1_i1,0.874405,3,430,23,19,19,11,3,0.8898
TR216-c0_g2_i1,0.77619,4,322,11,9,8,2,11,0.635676
TR216-c0_g3_i1,0.784461,4,283,31,23,20,8,29,0.464408
TR217-c0_g1_i1,0.907641,0,703,21,21,20,14,84,0.959774
TR217-c0_g1_i2,0.910884,1,755,41,41,39,24,18,0.897075
TR218-c0_g1_i1,0.839485,2,817,147,139,134,75,27,0.882014
TR218-c0_g2_i1,0.865057,5,817,397,377,339,196,4,0.878965
TR219-c0_g1_i1,0.754329,31,1012,4532,4149,3187,1433,0,0.717912
TR220-c0_g1_i1,0.705844,0,323,26,21,14,6,4,0.874691
TR221-c0_g1_i1,0.704762,0,287,2,0,0,0,111,0.987152
TR221-c0_g2_i1,0.834921,3,287,6,5,4,0,40,0.980572
TR222-c0_g1_i1,0.903896,2,224,5,4,4,1,47,0.638069
TR222-c0_g1_i2,0.805714,9,374,9,9,9,0,11,0.900489
TR222-c0_g1_i3,0.813714,6,361,9,9,7,1,23,0.947028
TR223-c0_g1_i1,1,0,551,0,0,0,0,551,0.997424
TR223-c0_g2_i1,0.808163,0,314,1,1,1,1,90,0.923284
TR223-c0_g3_i1,0.883117,3,314,5,4,3,0,77,0.609284
TR223-c0_g4_i1,0.804835,1,817,34,28,27,11,0,0.97744
TR224-c0_g1_i1,0.830252,0,282,29,23,19,14,3,0.620067
TR225-c0_g1_i1,0.856921,13,448,117,109,91,45,6,0.334168
TR225-c0_g2_i1,0.87619,10,628,50,47,41,20,9,0.925553
TR226-c0_g1_i1,0.850965,0,288,19,18,18,7,2,0.868602
TR227-c0_g1_i1,0.83956,0,258,31,30,30,18,10,0.885384
TR228-c0_g1_i1,0.701099,0,248,14,11,8,3,0,0.928641
TR229-c0_g1_i1,0.890159,1,687,23,22,21,10,30,0.951585
TR229-c0_g2_i1,0.90641,0,1073,80,77,73,46,1,0.951132
TR230-c0_g1_i1,0.739286,15,405,37,32,31,7,0,0.693511
TR230-c0_g2_i1,0.736077,4,405,25,18,13,7,28,0.723511
TR231-c0_g1_i1,0.824675,4,595,18,17,15,4,2,0.920495
TR231-c0_g2_i1,0.812245,2,424,3,3,3,0,67,0.995275
TR232-c0_g1_i1,0.767742,8,319,13,9,8,0,8,0.291148
TR232-c0_g2_i1,0.813642,26,319,43,34,29,1,14,0.815523
TR233-c0_g1_i1,0.642857,1,240,7,2,1,0,1,0.849832
TR233-c0_g2_i1,0.850916,3,308,40,38,30,18,6,0.801931
TR233-c0_g3_i1,0.792857,6,239,15,13,12,2,6,0.741919
TR233-c0_g4_i1,0.835294,2,307,7,6,4,1,75,0.964848
TR233-c1_g1_i1,0.844009,2,852,1738,1675,1500,855,2,0.797129
TR234-c0_g1_i1,0.712245,0,254,15,11,10,4,4,0.921904
TR235-c0_g1_i1,0.754167,8,270,11,8,7,0,0,0.598129
TR235-c0_g2_i1,0.729524,6,270,14,10,8,1,0,0.91653
TR236-c0_g1_i1,0.833651,1,1046,76,76,74,43,26,0.796137
TR236-c0_g1_i2,0.888151,0,1045,59,59,58,39,0,0.799207
TR236-c0_g2_i1,0.819048,0,665,10,9,9,6,133,0.985897
TR237-c0_g1_i1,0.783333,0,712,30,24,24,12,98,0.716201
TR237-c0_g2_i1,0.858525,1,773,30,26,24,14,129,0.975837
TR237-c0_g2_i2,0.842509,1,734,81,77,73,30,8,0.795023
TR238-c0_g1_i1,0.873881,0,874,134,128,119,71,15,0.782714
TR239-c0_g1_i1,0.855901,0,437,26,23,19,12,0,0.791989
TR240-c0_g1_i1,0.758687,0,285,37,32,28,12,0,0.611657
TR241-c0_g1_i1,0.819481,3,422,11,11,10,5,58,0.911653
TR241-c0_g2_i1,0.834066,3,403,12,11,8,5,0,0.942848
TR242-c0_g1_i1,0.915018,0,661,42,41,36,25,6,0.877046
TR243-c0_g1_i1,0.838095,11,451,13,11,11,0,4,0.929397
TR243-c0_g1_i2,0.805802,95,636,289,264,195,49,32,0.777566
TR244-c0_g1_i1,0.908571,0,354,1,1,1,1,122,0.98284
TR244-c0_g1_i2,0.808955,10,371,29,24,20,8,23,0.880467
TR244-c0_g2_i1,0.79783,2,371,44,37,24,16,25,0.715644
TR245-c0_g1_i1,0.84257,1,728,72,68,65,36,0,0.740769
TR245-c0_g2_i1,0.812088,0,432,25,23,21,12,35,0.846785
TR246-c0_g1_i1,0.870918,0,243,28,26,26,13,11,0.945173
TR246-c0_g2_i1,0.75176,5,420,76,64,48,21,0,0.712304
TR246-c0_g3_i1,0.751429,0,279,9,9,7,0,33,0.909722
TR247-c0_g1_i1,0.739171,0,230,16,16,11,2,14,0.702706
TR248-c0_g1_i1,0.87619,0,571,1,1,1,0,381,0.99685
TR248-c0_g2_i1,0.785546,2,612,45,37,32,16,9,0.933811
TR249-c0_g1_i1,0.841071,13,334,13,13,13,0,30,0.900058
TR249-c0_g2_i1,0.811905,9,334,24,18,13,4,17,0.857474
TR250-c0_g1_i1,0.842857,1,263,1,1,1,0,167,0.970957
TR250-c0_g2_i1,0.781955,5,295,6,5,5,0,18,0.812245
TR250-c0_g3_i1,0.763265,0,467,3,2,2,2,272,0.996349
TR251-c0_g1_i1,0.835665,3,599,67,66,62,41,34,0.598911
TR251-c0_g2_i1,0.81982,2,600,114,98,84,51,0,0.594795
TR252-c0_g1_i1,0.840816,0,413,14,12,12,6,53,0.913081
TR252-c0_g2_i1,0.857509,0,726,42,39,32,20,0,0.689094
TR253-c0_g1_i1,0.873016,1,260,4,2,1,0,47,0.922111
TR253-c0_g2_i1,0.885714,0,261,3,3,3,2,47,0.916526
TR254-c0_g1_i1,0.786667,0,282,19,13,11,10,0,0.914817
TR255-c0_g1_i1,0.762143,0,783,20,18,15,7,24,0.921946
TR255-c0_g1_i2,0.826786,1,784,23,21,20,12,102,0.84465
TR256-c0_g1_i1,0.933333,2,265,2,2,2,0,100,0.995799
TR256-c0_g2_i1,0.836025,4,266,11,9,6,0,0,0.460684
TR257-c0_g1_i1,0.851685,0,839,91,88,77,41,13,0.511705
TR258-c0_g1_i1,0.840756,0,614,275,259,226,127,29,0.359686
TR259-c0_g1_i1,0.895652,0,389,9,9,9,8,44,0.668467
TR259-c0_g2_i1,0.814286,2,309,14,11,8,4,1,0.832735
TR260-c0_g1_i1,0.935714,3,225,3,3,2,0,116,0.666407
TR260-c0_g2_i1,0.602721,7,268,25,13,9,0,3,0.863404
TR261-c0_g1_i1,0.4,0,349,1,0,0,0,256,0.997424
TR261-c0_g2_i1,0.814286,3,336,17,15,15,4,36,0.518887
TR262-c0_g1_i1,0.862673,6,423,42,36,36,12,21,0.692925
TR262-c0_g2_i1,0.9,0,291,0,0,0,0,160,0.996733
TR263-c0_g1_i1,0.854113,0,345,40,30,25,12,5,0.492974
TR264-c0_g1_i1,0.816883,1,846,11,9,8,4,208,0.993223
TR264-c0_g2_i1,0.828081,2,847,118,108,97,53,0,0.94578
TR265-c0_g1_i1,0.85034,0,826,100,92,92,54,0,0.946602
TR265-c0_g1_i2,0.837888,0,826,23,20,19,10,7,0.752669
TR265-c0_g2_i1,0.839474,1,245,39,34,32,13,44,0.863518
TR265-c0_g3_i1,0.890476,0,244,4,3,2,1,37,0.982361
TR266-c0_g1_i1,0.862056,0,452,84,74,63,37,11,0.275921
TR266-c0_g2_i1,0.856446,0,367,108,95,86,41,16,0.440706
TR267-c0_g1_i1,0.787415,0,1002,41,34,34,14,14,0.882759
TR267-c0_g2_i1,0.795671,0,1057,109,90,88,43,9,0.793988
TR267-c0_g3_i1,0.816216,1,1002,18,15,12,9,205,0.978905
TR268-c0_g1_i1,0.844349,16,1133,1187,1083,978,548,0,0.185428
TR268-c0_g2_i1,0.840061,8,808,1107,1065,1026,565,1,0.562854
TR268-c0_g3_i1,0.814171,1,849,181,174,161,79,0,0.542013
TR269-c0_g1_i1,0.837013,0,397,68,66,57,25,3,0.563132
TR269-c0_g2_i1,0.877551,0,397,43,41,39,23,48,0.934202
TR270-c0_g1_i1,0.817089,0,502,53,50,46,21,38,0.638842
TR270-c0_g2_i1,0.908571,1,231,2,2,1,0,82,0.993268
TR271-c0_g1_i1,1,0,313,3,3,3,3,156,0.993063
TR271-c0_g2_i1,0.876786,0,581,30,29,29,18,12,0.934872
TR272-c0_g1_i1,0.889286,2,359,4,4,3,2,141,0.336588
TR272-c0_g2_i1,0.823129,1,359,7,5,3,0,0,0.121921
TR273-c0_g1_i1,0.741497,2,251,8,4,2,0,1,0.730689
TR273-c0_g2_i1,0.766667,0,251,6,3,1,2,0,0.947403
TR274-c0_g1_i1,0.764626,1,289,3,1,1,0,0,0.685603
TR274-c0_g1_i2,0.788095,3,290,10,4,2,0,7,0.682234
TR275-c0_g1_i1,0.751648,3,463,6,4,2,1,0,0.843479
TR275-c0_g2_i1,0.901299,2,463,4,4,4,2,156,0.942656
TR276-c0_g1_i1,0.827741,3,779,78,76,69,47,15,0.745214
TR276-c0_g2_i1,0.957143,0,738,2,2,2,1,554,0.99644
TR277-c0_g1_i1,0.877922,1,1355,88,85,82,48,5,0.746137
TR277-c0_g2_i1,0.87996,1,1355,73,69,65,40,4,0.850484
TR278-c0_g1_i1,0.820106,2,986,52,52,48,22,17,0.871152
TR278-c0_g2_i1,0.861905,0,585,11,10,7,5,49,0.986127
TR279-c0_g1_i1,0.278341,2883,373,76987,10745,47,3889,13,0.113448
TR279-c0_g2_i1,0.855,0,450,19,18,15,8,250,0.60785
TR279-c0_g3_i1,0.839024,1,450,21,19,15,11,248,0.516118
TR280-c0_g1_i1,0.804202,0,487,74,64,56,24,1,0.823798
TR281-c0_g1_i1,0.831746,0,256,11,10,7,5,2,0.850744
TR282-c0_g1_i1,0.739373,0,407,24,23,14,3,3,0.938352
TR283-c0_g1_i1,0.882403,0,1150,196,185,168,97,20,0.858981
TR284-c0_g1_i1,0.862291,0,636,175,166,139,94,7,0.431412
TR284-c0_g2_i1,0.817092,1,616,60,53,44,25,3,0.460689
TR285-c0_g1_i1,0.693878,1,603,10,9,7,3,154,0.73784
TR285-c0_g2_i1,0.886349,0,644,25,20,20,13,12,0.95364
TR286-c0_g1_i1,0.87129,1,234,54,51,44,25,2,0.649997
TR287-c0_g1_i1,0.902381,1,642,22,21,20,13,37,0.920204
TR287-c0_g2_i1,0.87,6,320,11,10,10,2,18,0.659638
TR288-c0_g1_i1,0.834286,1,477,6,6,4,2,53,0.13713
TR288-c0_g2_i1,0.885714,9,477,27,19,16,4,13,0.444533
TR289-c0_g1_i1,0.910204,2,370,2,2,2,0,239,0.756906
TR289-c0_g2_i1,0.807143,11,411,21,16,11,0,0,0.873982
TR289-c0_g3_i1,0.843371,1,619,69,65,56,36,5,0.559637
TR290-c0_g1_i1,0.8,0,315,3,3,1,0,67,0.985049
TR290-c0_g2_i1,0.880519,2,340,7,4,4,0,57,0.972335
TR291-c0_g1_i1,0.857143,0,253,11,8,7,3,22,0.951993
TR292-c0_g1_i1,0.854218,20,509,55,50,48,19,32,0.396178
TR292-c0_g2_i1,0.808571,1,414,1,1,1,0,65,0.983149
TR293-c0_g1_i1,0.820952,0,855,77,75,63,31,16,0.871117
TR294-c0_g1_i1,0.871538,0,1120,200,195,182,104,19,0.673122
TR294-c0_g2_i1,0.707143,0,554,7,7,7,4,205,0.993646
TR294-c0_g3_i1,0.870476,0,650,46,42,41,22,0,0.418941
TR295-c0_g1_i1,0.731868,1,231,3,2,2,0,9,0.867435
TR295-c0_g2_i1,0.825714,1,232,8,3,2,1,3,0.449327
TR296-c0_g1_i1,0.767857,0,505,27,23,20,13,3,0.946339
TR297-c0_g1_i1,0.818776,0,302,18,16,13,6,42,0.929914
TR298-c0_g1_i1,0.798016,0,409,38,36,30,17,0,0.903826
TR299-c0_g1_i1,0.71619,0,252,4,2,1,0,22,0.77029
TR299-c0_g2_i1,0.932468,1,252,3,2,2,1,15,0.971755
TR299-c0_g3_i1,0.820635,2,295,10,7,6,2,21,0.919552
TR300-c0_g1_i1,0.819388,5,326,11,9,7,1,37,0.883994
TR300-c0_g2_i1,0.920238,4,286,6,6,5,1,11,0.92147
TR301-c0_g1_i1,0.730403,1,387,7,5,3,2,0,0.380397
TR301-c0_g2_i1,0.885714,3,387,6,5,4,0,3,0.544694
TR302-c0_g1_i1,0.803567,2,567,775,699,599,305,0,0.433996
TR303-c0_g1_i1,0.778776,4,363,10,9,8,1,1,0.486322
TR303-c0_g2_i1,0.696552,21,319,47,34,20,1,0,0.717285
TR303-c0_g3_i1,0.938776,1,396,11,9,8,7,56,0.87318
TR304-c0_g1_i1,0.752381,2,252,2,2,2,0,129,0.994858
TR304-c0_g2_i1,0.768664,4,252,17,7,5,1,0,0.825318
TR305-c0_g1_i1,0.812841,0,379,48,39,35,16,51,0.296395
TR306-c0_g1_i1,0.721429,0,253,3,1,0,0,51,0.993597
TR306-c0_g2_i1,0.879592,3,253,9,8,5,2,12,0.892113
TR307-c0_g1_i1,1,0,315,0,0,0,0,315,0.997424
TR307-c0_g2_i1,0.81203,3,314,11,6,4,0,11,0.900171
TR308-c0_g1_i1,0.796104,0,751,109,101,89,36,10,0.275251
TR308-c0_g2_i1,0.848821,0,637,54,42,40,20,56,0.120816
TR308-c0_g3_i1,0.80559,0,638,52,43,37,10,83,0.28144
TR309-c0_g1_i1,0.731868,1,371,5,3,3,2,61,0.977239
TR309-c0_g2_i1,0.835714,8,319,9,8,8,0,0,0.894929
TR310-c0_g1_i1,0.719255,3,555,10,9,7,4,33,0.983699
TR310-c0_g2_i1,0.834586,13,480,13,13,11,0,54,0.958271
TR310-c0_g3_i1,0.257143,0,492,1,1,0,0,329,0.997424
TR311-c0_g1_i1,0.801786,1,279,6,6,5,2,4,0.889336
TR311-c0_g2_i1,0.710204,0,229,3,2,2,0,42,0.956095
TR311-c0_g3_i1,0.955556,1,229,5,4,4,2,29,0.712731
TR312-c0_g1_i1,0.833724,9,356,27,24,20,6,15,0.0827587
TR312-c0_g2_i1,0.809302,6,357,19,16,12,3,12,0.065099
TR313-c0_g1_i1,0.841558,0,241,11,9,9,6,10,0.903072
TR314-c0_g1_i1,0.864286,0,380,0,0,0,0,162,0.996502
TR314-c0_g2_i1,0.744671,17,475,30,27,21,3,21,0.764101
TR315-c0_g1_i1,0.891429,5,267,5,5,5,0,27,0.89256
TR315-c0_g2_i1,0.781513,4,267,8,6,6,0,8,0.936591
TR316-c0_g1_i1,0.855222,9,638,51,48,46,25,10,0.88283
TR316-c0_g2_i1,1,0,526,0,0,0,0,526,0.997424
TR317-c0_g1_i1,0.821978,1,533,6,5,4,1,86,0.989688
TR317-c0_g1_i2,0.815102,2,534,31,27,25,10,11,0.812748
TR318-c0_g1_i1,0.928571,1,258,5,5,4,4,55,0.914842
TR318-c0_g2_i1,0.857751,0,608,23,22,21,12,7,0.939763
TR319-c0_g1_i1,0.861714,2,513,9,9,9,2,149,0.906346
TR319-c0_g1_i2,0.885154,10,512,28,26,22,6,10,0.885213
TR320-c0_g1_i1,0.856934,0,885,62,60,57,33,5,0.840316
TR320-c0_g1_i2,0.869173,1,1105,36,34,33,16,122,0.83004
TR320-c0_g2_i1,0.868095,1,885,63,63,54,28,54,0.446252
TR321-c0_g1_i1,0.842286,5,241,12,11,11,1,12,0.828674
TR321-c0_g2_i1,0.855844,6,242,24,20,16,7,19,0.663453
TR322-c0_g1_i1,0.922449,0,388,19,17,14,13,3,0.907873
TR323-c0_g1_i1,0.778882,1,246,11,8,6,4,4,0.668306
TR323-c0_g2_i1,0.736264,1,418,20,17,13,9,78,0.958582
TR324-c0_g1_i1,0.857143,2,678,111,110,107,59,19,0.872031
TR324-c0_g2_i1,0.854494,0,675,75,70,65,37,7,0.897206
TR325-c0_g1_i1,0.916883,0,292,4,4,4,3,0,0.985649
TR325-c0_g2_i1,0.876531,0,496,30,26,23,18,33,0.186709
TR325-c0_g3_i1,0.828571,1,292,10,8,5,2,13,0.127713
TR326-c0_g1_i1,0.990476,0,237,7,4,4,4,3,0.898298
TR327-c0_g1_i1,0.68,2,487,3,3,3,0,45,0.938213
TR327-c0_g2_i1,0.822741,13,513,17,17,16,1,36,0.895459
TR327-c0_g3_i1,0.908571,0,487,0,0,0,0,235,0.996094
TR328-c0_g1_i1,0.847619,0,724,28,23,23,14,7,0.835745
TR328-c0_g2_i1,0.83049,0,902,134,127,115,67,4,0.668265
TR329-c0_g1_i1,0.85,0,237,16,15,14,8,4,0.874827
TR330-c0_g1_i1,0.751204,9,321,43,40,35,9,17,0.166154
TR330-c0_g2_i1,0.669388,0,292,5,3,2,1,88,0.0631958
TR330-c0_g2_i2,0.821513,9,292,41,35,29,12,9,0.115791
TR331-c0_g1_i1,0.833766,3,295,4,3,3,0,27,0.950692
TR331-c0_g2_i1,0.808163,1,321,8,2,2,1,29,0.967533
TR332-c0_g1_i1,0.848571,0,584,16,16,16,10,74,0.336233
TR332-c0_g2_i1,0.810084,3,583,67,60,55,29,3,0.853844
TR333-c0_g1_i1,0.771429,5,455,7,6,5,0,0,0.635806
TR333-c0_g2_i1,0.825,3,454,7,4,3,0,144,0.991563
TR334-c0_g1_i1,0.911905,4,336,15,11,9,4,51,0.781602
TR334-c0_g2_i1,0.841558,0,292,2,1,1,1,28,0.958633
TR334-c0_g3_i1,0.829344,6,291,19,12,9,3,8,0.469547
TR335-c0_g1_i1,0.878307,10,677,27,24,23,9,3,0.92323
TR335-c0_g2_i1,0.797403,5,947,11,11,7,1,249,0.978022
TR336-c0_g1_i1,0.711837,0,243,35,31,25,14,13,0.908825
TR337-c0_g1_i1,0.807143,11,496,14,11,9,0,6,0.978819
TR337-c0_g2_i1,0.690159,6,498,23,17,7,0,0,0.939794
TR338-c0_g1_i1,0.784762,5,252,7,7,6,0,51,0.909742
TR338-c0_g2_i1,0.752381,2,252,5,3,2,0,40,0.966117
TR339-c0_g1_i1,0.765306,0,244,14,10,8,7,8,0.923706
TR339-c0_g2_i1,0.82672,2,586,61,54,43,20,3,0.880323
TR340-c0_g1_i1,0.837165,4,933,293,291,285,146,11,0.240979
TR340-c0_g2_i1,0.835714,3,934,49,48,39,20,153,0.587413
TR340-c0_g3_i1,0.880952,5,234,7,6,5,1,6,0.163214
TR340-c0_g3_i2,0.790977,3,233,9,6,6,1,0,0.946129
TR341-c1_g1_i1,0.824286,0,306,11,10,8,5,0,0.930463
TR342-c0_g1_i1,1,0,442,0,0,0,0,348,0.997424
TR342-c0_g2_i1,0.845714,15,443,26,20,14,1,0,0.629401
TR342-c0_g3_i1,0.721429,0,307,4,1,0,1,140,0.929913
TR342-c0_g3_i2,0.899634,4,306,18,13,10,6,30,0.551208
TR342-c0_g4_i1,0.83619,0,276,6,6,6,2,39,0.968651
TR343-c0_g1_i1,0.786006,13,446,13,13,13,0,34,0.625171
TR343-c0_g1_i2,0.921008,1,445,2,2,2,1,71,0.984452
TR344-c0_g1_i1,0.756535,0,375,51,43,35,11,6,0.778577
TR345-c0_g1_i1,0.829841,7,280,12,11,9,4,10,0.669272
TR345-c0_g2_i1,0.863975,12,436,17,17,16,4,11,0.809242
TR345-c0_g3_i1,0.921429,6,280,9,9,8,1,89,0.861352
TR346-c0_g1_i1,0.773593,2,391,24,23,20,9,22,0.403903
TR346-c0_g2_i1,0.879712,2,514,57,55,52,33,2,0.865279
TR346-c0_g3_i1,0.743673,1,434,17,16,13,5,17,0.955359
TR347-c0_g1_i1,0.837143,1,343,3,3,3,0,100,0.973421
TR347-c0_g1_i2,0.817761,4,343,11,7,6,1,5,0.877584
TR347-c0_g2_i1,0.843452,0,548,27,24,19,10,62,0.79904
TR348-c0_g1_i1,0.835864,0,610,159,147,112,75,3,0.808659
TR349-c0_g1_i1,0.78022,3,245,18,14,12,2,36,0.707935
TR349-c0_g2_i1,0.800952,8,336,33,26,18,10,24,0.821743
TR349-c0_g3_i1,0.881905,2,246,22,18,17,10,62,0.70923
TR350-c0_g1_i1,0.856765,2,1411,236,227,198,121,11,0.943092
TR351-c0_g1_i1,0.874921,0,1056,43,40,40,22,67,0.8238
TR351-c0_g1_i2,0.883516,0,1055,37,35,34,24,9,0.958437
TR352-c0_g1_i1,0.914286,14,436,20,17,16,3,25,0.294938
TR352-c0_g2_i1,0.858929,2,435,8,5,4,1,74,0.554912
TR353-c0_g1_i1,0.825564,2,248,10,9,7,5,57,0.9635
TR354-c0_g1_i1,0.848352,1,521,4,4,3,1,64,0.664478
TR354-c0_g2_i1,0.87108,4,520,18,16,14,6,17,0.421027
TR355-c0_g1_i1,0.853674,13,897,553,548,529,306,0,0.747666
TR355-c0_g2_i1,0.880423,0,896,212,206,200,118,19,0.682246
TR356-c0_g1_i1,0.797279,13,292,25,19,19,1,0,0.497105
TR356-c0_g2_i1,0.911688,5,255,7,5,5,0,58,0.207967
TR356-c0_g3_i1,0.854355,0,816,94,89,87,55,10,0.850153
TR356-c0_g3_i2,0.860332,3,782,115,108,92,54,2,0.752903
TR357-c0_g1_i1,0.882857,2,328,3,3,3,0,15,0.950029
TR357-c0_g2_i1,0.861039,2,328,10,4,3,1,4,0.891615
TR358-c0_g1_i1,0.7447,0,419,89,71,49,31,0,0.673635
TR359-c0_g1_i1,0.794595,1,597,18,17,12,11,29,0.921972
TR360-c0_g1_i1,0.904762,3,228,8,8,7,2,7,0.933052
TR360-c0_g2_i1,0.881979,0,564,76,72,69,37,2,0.807087
TR361-c0_g1_i1,0.855472,1,749,78,76,75,45,32,0.777891
