contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TR126-c0_g1_i1,1365,0.424176,0.094991,0.066158,116,1.90647,398,0.259766,true,1.001709,T02G5.7
TR126-c0_g1_i2,335,0.355224,-0.092437,0.138889,21,2.004274,57,0.068115,false,NA,NA
TR127-c0_g1_i1,507,0.491124,0.012048,0.085271,63,2.060976,168,0.109131,true,0.46593,W02D3.11b
TR127-c0_g2_i1,389,0.449871,-0.062857,0.074766,43,2.193417,123,0.089844,false,NA,NA
TR128-c0_g1_i1,468,0.42094,0.025381,-0.00369,37,1.785891,43,0.098389,false,NA,NA
TR128-c0_g2_i1,467,0.421842,0.025381,-0.007407,37,1.782075,43,0.097656,false,NA,NA
TR129-c0_g1_i1,780,0.438462,-0.152047,0.150685,68,1.856818,140,0.15625,false,NA,NA
TR129-c0_g1_i2,780,0.437179,-0.155425,0.148064,68,1.869712,140,0.15625,true,1.004762,R08C7.3.3
TR130-c0_g1_i1,625,0.4176,0.210728,0.131868,51,1.958646,208,0.131348,true,0.552305,T07A9.5d
TR130-c0_g2_i1,296,0.364865,0.092593,0.053191,15,1.535801,90,0.062988,false,NA,NA
TR130-c0_g3_i1,295,0.338983,0.16,0.107692,26,3.148604,43,0.060547,false,NA,NA
TR131-c0_g1_i1,267,0.35206,-0.085106,0.144509,12,1.461012,69,0.054932,true,0.557333,Y37B11A.3
TR131-c0_g2_i1,267,0.348315,-0.075269,0.172414,12,1.490233,69,0.054688,true,0.557333,Y37B11A.3
TR131-c0_g3_i1,274,0.467153,0.0625,0.09589,22,1.477451,90,0.063232,true,0.248932,K11H3.3
TR131-c0_g4_i1,359,0.467967,0.059524,0.099476,36,1.838145,79,0.082031,true,0.509333,Y37B11A.3
TR132-c0_g1_i1,910,0.414286,-0.098143,-0.15197,70,1.810173,146,0.187988,true,0.181952,F48E8.4
TR133-c0_g1_i1,414,0.434783,-0.011111,0.153846,36,1.840227,125,0.087891,true,0.243621,C39E9.11
TR133-c0_g2_i1,944,0.404661,0.08377,0.259786,76,1.980511,314,0.162598,true,0.73251,C39E9.11
TR133-c0_g2_i2,943,0.40509,0.089005,0.229947,76,1.980217,296,0.162354,true,0.73251,C39E9.11
TR133-c0_g3_i1,415,0.421687,-0.04,-0.058333,45,2.443093,117,0.091309,true,0.290535,C39E9.11
TR134-c0_g1_i1,255,0.384314,-0.061224,0.031847,17,1.812291,72,0.057129,false,NA,NA
TR134-c0_g1_i2,243,0.382716,0.010753,-0.026667,16,1.798335,68,0.053711,true,0.451754,T20F5.8
TR134-c0_g2_i1,242,0.384298,-0.096774,0.033557,18,2.033613,47,0.056396,true,0.464912,T20F5.8
TR135-c0_g1_i1,786,0.419847,-0.127273,-0.057018,58,1.702061,230,0.16748,true,0.998557,F26F4.12
TR136-c0_g1_i1,247,0.449393,0.243243,0.117647,24,2.045549,82,0.056152,true,0.117092,C29H12.5
TR136-c0_g2_i1,234,0.405983,0.221053,0.107914,22,2.398882,78,0.053467,true,0.093012,C29H12.5
TR137-c0_g1_i1,1013,0.437315,0.10158,0.014035,92,1.919351,285,0.209229,true,0.33025,ZK973.2.2
TR137-c0_g2_i1,293,0.412969,-0.008264,0.023256,24,1.921311,97,0.06665,true,0.108285,ZK973.2.2
TR137-c0_g3_i1,1013,0.431392,0.093822,0.020833,87,1.862368,181,0.209473,true,0.231985,ZK973.2.2
TR137-c0_g4_i1,246,0.418699,-0.048544,-0.104895,21,1.952381,81,0.057129,true,0.090944,ZK973.2.2
TR138-c0_g1_i1,355,0.385915,0.065693,-0.229358,24,1.82363,118,0.077881,false,NA,NA
TR138-c0_g2_i1,511,0.375734,0.020833,-0.134796,33,1.830547,170,0.108887,false,NA,NA
TR139-c0_g1_i1,550,0.478182,-0.041825,-0.121951,73,2.325918,137,0.111328,true,0.962704,Y37D8A.15
TR140-c0_g1_i1,498,0.421687,-0.019048,0.083333,38,1.717086,127,0.11084,true,0.095163,ZK455.7.2
TR141-c0_g1_i1,275,0.378182,-0.057692,0.22807,24,2.44898,27,0.061279,false,NA,NA
TR141-c0_g2_i1,229,0.344978,-0.037975,0.226667,18,2.6457,39,0.051514,false,NA,NA
TR142-c0_g1_i1,1342,0.42772,-0.174216,-0.028646,112,1.881882,365,0.259766,true,0.95713,F44B9.3b
TR143-c0_g1_i1,634,0.42429,-0.003717,-0.172603,44,1.542067,210,0.130371,false,NA,NA
TR143-c0_g2_i1,810,0.479012,0.051546,0.184834,89,1.920556,269,0.167725,true,0.195694,F33H1.4
TR143-c0_g3_i1,634,0.433754,-0.003636,-0.125348,46,1.542579,210,0.132324,false,NA,NA
TR144-c0_g1_i1,319,0.388715,-0.064516,-0.025641,17,1.416667,43,0.071045,false,NA,NA
TR144-c0_g1_i2,320,0.3875,-0.064516,0.05102,17,1.421108,43,0.071533,true,0.275523,F17C8.9
TR145-c0_g1_i1,292,0.339041,-0.212121,-0.056995,19,2.37094,79,0.064453,true,0.195261,C46H11.2
TR145-c0_g2_i1,292,0.318493,-0.225806,-0.035176,16,2.276803,79,0.063965,true,0.146242,C46H11.2
TR145-c0_g3_i1,298,0.322148,-0.25,-0.029703,16,2.207407,81,0.06543,true,0.146242,C46H11.2
TR146-c0_g1_i1,273,0.450549,0.121951,0.346667,29,2.124799,91,0.05835,true,0.300546,Y55F3AM.4a
TR146-c0_g2_i1,627,0.46571,0.006849,0.020896,77,2.265025,171,0.136963,true,0.461202,Y55F3AM.4a
TR146-c0_g3_i1,584,0.453767,-0.003774,-0.003135,72,2.395079,157,0.128662,true,0.51694,Y55F3AM.4a
TR147-c0_g1_i1,384,0.367188,0.049645,0.152263,20,1.549012,62,0.084961,true,0.079977,B0218.2
TR147-c0_g2_i1,1109,0.397656,0.115646,-0.041916,48,1.109694,369,0.209229,true,0.647402,B0218.2
TR147-c0_g3_i1,340,0.364706,0.032258,0.175926,18,1.59375,47,0.075684,false,NA,NA
TR148-c0_g1_i1,372,0.489247,0.197802,0.052632,41,1.916803,124,0.081055,true,0.130952,C04A11.4
TR149-c0_g1_i1,605,0.361983,-0.232877,-0.248705,30,1.600529,168,0.118652,true,1.004505,F52F12.5
TR149-c0_g2_i1,432,0.372685,-0.267081,-0.350554,23,1.651047,143,0.086426,false,NA,NA
TR150-c0_g1_i1,864,0.37037,-0.10625,-0.055147,57,1.945715,160,0.174805,true,0.274061,T02E1.2
TR150-c0_g2_i1,865,0.369942,-0.10625,-0.056881,57,1.947967,160,0.174805,true,0.274061,T02E1.2
TR151-c0_g1_i1,758,0.401055,0.052632,0.096916,68,2.237153,142,0.15332,true,1.004695,R07E5.14.2
TR152-c0_g1_i1,720,0.370833,0.003745,0.050773,47,1.898777,219,0.145264,true,0.747166,R10E8.8.2
TR153-c0_g1_i1,274,0.481752,-0.106061,-0.112676,39,2.481077,91,0.063232,true,0.218304,Y46G5A.2
TR154-c0_g1_i1,421,0.441805,0.096774,-0.021277,38,1.86718,140,0.09375,true,0.76867,T28F2.2b
TR155-c0_g1_i1,679,0.418262,0.161972,0.2,45,1.55615,226,0.130371,false,NA,NA
TR156-c0_g1_i1,262,0.366412,0.145833,0.024096,13,1.510421,72,0.057861,false,NA,NA
TR156-c0_g2_i1,302,0.374172,0.168142,0.047619,15,1.460348,85,0.06665,false,NA,NA
TR157-c0_g1_i1,368,0.391304,-0.291667,-0.125,25,1.939701,122,0.083496,false,NA,NA
TR157-c0_g1_i2,368,0.399457,-0.319728,-0.131222,26,1.972784,36,0.080811,false,NA,NA
TR158-c0_g1_i1,814,0.385749,-0.146497,-0.156,46,1.552405,271,0.158691,true,0.159722,F26A3.3
TR158-c0_g2_i1,922,0.39154,-0.152355,-0.12656,51,1.477564,307,0.175293,true,0.184845,F26A3.3
TR159-c0_g1_i1,425,0.374118,0.018868,-0.180451,26,1.748971,63,0.092041,false,NA,NA
TR160-c0_g1_i1,1387,0.368421,0.064579,-0.075342,73,1.557516,287,0.253174,true,0.732375,F35E12.10
TR160-c0_g2_i1,1387,0.366979,0.088409,-0.070615,73,1.575548,428,0.248535,true,0.880219,F35E12.10
TR161-c0_g1_i1,933,0.383708,-0.156425,0.092174,54,1.611863,287,0.181396,true,0.819563,K07F5.12
TR161-c0_g2_i1,708,0.394068,-0.189964,0.067599,40,1.509756,222,0.141113,true,0.622982,K07F5.12
TR162-c0_g1_i1,893,0.415454,0.153639,0.088123,78,2.073159,144,0.177246,true,0.588076,F46E10.9.2
TR162-c0_g2_i1,256,0.460938,0.033898,-0.043478,17,1.251654,85,0.05835,true,0.348238,F46E10.9.2
TR162-c0_g3_i1,893,0.413214,0.159892,0.068702,77,2.072988,103,0.177734,false,NA,NA
TR163-c0_g1_i1,329,0.440729,0.186207,-0.021739,34,2.204572,82,0.076904,false,NA,NA
TR163-c0_g2_i1,269,0.401487,0.074074,0.180124,20,1.855172,51,0.061035,true,0.245742,F11C1.7b
TR163-c0_g3_i1,284,0.454225,0.24031,-0.070968,31,2.245918,67,0.065674,true,0.493917,F11C1.7b
TR164-c0_g1_i1,2148,0.393389,-0.031953,0.03914,137,1.650232,613,0.356934,true,1.001113,ZK637.3
TR164-c0_g2_i1,1580,0.4,-0.098101,-0.004219,99,1.581678,526,0.287842,true,0.842515,ZK637.3
TR165-c0_g1_i1,674,0.439169,-0.02027,0.031746,79,2.431879,162,0.139648,true,0.903704,Y37D8A.10
TR166-c0_g1_i1,1182,0.390017,-0.093275,-0.062413,82,1.840283,306,0.236816,true,1.002179,F25B4.7
TR167-c0_g1_i1,363,0.443526,0.10559,0.168317,24,1.359551,120,0.075928,false,NA,NA
TR167-c0_g2_i1,471,0.435244,0.15122,0.172932,29,1.330508,156,0.097168,false,NA,NA
TR167-c0_g3_i1,745,0.444295,-0.003021,0.004831,51,1.387185,99,0.147705,false,NA,NA
TR168-c0_g1_i1,245,0.489796,-0.033333,-0.056,27,1.839544,81,0.054932,false,NA,NA
TR169-c0_g1_i1,843,0.538553,-0.035242,-0.321337,77,1.261265,221,0.138916,false,NA,NA
TR169-c0_g1_i2,843,0.529063,-0.017937,-0.269521,74,1.254843,259,0.137207,true,0.91755,C34F6.2
TR169-c0_g2_i1,875,0.524571,-0.019608,-0.269231,75,1.246439,269,0.145264,false,NA,NA
TR169-c0_g2_i2,876,0.520548,-0.026316,-0.242857,72,1.214137,270,0.145752,true,0.956419,C34F6.3
TR170-c0_g1_i1,1050,0.42381,-0.119101,0.028099,89,1.914802,339,0.215576,true,1.00199,B0280.1a
TR170-c0_g2_i1,1050,0.420952,-0.126697,0.006579,87,1.900868,289,0.213867,true,0.954229,B0280.1a
TR171-c0_g1_i1,463,0.390929,0.027624,0.085106,51,2.885264,94,0.094238,true,0.937294,T28D6.9
TR172-c0_g1_i1,3758,0.414582,0.08344,-0.020909,277,1.727412,760,0.507568,true,1.000877,T05E11.3a.2
TR173-c0_g1_i1,321,0.451713,0.103448,-0.136364,32,1.975385,75,0.074707,false,NA,NA
TR174-c0_g1_i1,574,0.423345,-0.037037,-0.111782,57,2.219373,190,0.123535,true,0.262745,F35G12.4b
TR175-c0_g1_i1,1042,0.403071,-0.152381,-0.064309,91,2.201272,334,0.203369,true,0.174452,C06A5.1
TR175-c0_g2_i1,1353,0.399113,-0.155556,-0.04059,118,2.244349,438,0.250977,true,0.232307,C06A5.1
TR176-c0_g1_i1,574,0.374564,0.097674,-0.130919,39,1.955792,137,0.115967,true,0.849794,F56H1.7
TR176-c0_g1_i2,620,0.379032,0.106383,-0.127273,42,1.907692,103,0.122559,false,NA,NA
TR176-c0_g1_i3,573,0.380454,0.073394,-0.115493,39,1.891089,103,0.115723,false,NA,NA
TR176-c1_g1_i1,912,0.394737,-0.033333,-0.15942,72,2.028921,231,0.176758,true,0.958025,ZC434.4.2
TR176-c1_g2_i1,912,0.392544,-0.072626,-0.166065,76,2.174699,270,0.17749,true,1.002469,ZC434.4.2
TR177-c0_g1_i1,425,0.287059,-0.163934,-0.174917,11,1.29108,91,0.081055,true,0.934708,M110.10
TR178-c0_g1_i1,726,0.479339,-0.126437,0.174603,83,2.022624,211,0.145264,true,1.003205,F42C5.8a
TR179-c0_g1_i1,398,0.341709,0.088235,0.030534,24,2.081953,101,0.079346,true,1.006803,C04H5.7a
TR179-c0_g2_i1,391,0.340153,0.097744,0.023256,23,2.053196,66,0.080811,true,0.884354,C04H5.7a
TR179-c0_g3_i1,391,0.342711,0.104478,0.019455,24,2.113514,99,0.080811,true,0.945578,C04H5.7a
TR180-c0_g1_i1,494,0.445344,0.0,-0.29927,39,1.592231,136,0.093262,true,1.005128,C27A2.2a
TR181-c0_g1_i1,404,0.415842,-0.071429,0.059322,46,2.647293,134,0.089111,false,NA,NA
TR182-c0_g1_i1,224,0.263393,0.118644,0.090909,9,2.34965,48,0.04834,false,NA,NA
TR183-c0_g1_i1,518,0.372587,0.181347,0.156923,39,2.243171,93,0.108887,false,NA,NA
TR183-c0_g2_i1,459,0.363834,0.173653,0.219178,35,2.375776,49,0.093506,false,NA,NA
TR184-c0_g1_i1,435,0.393103,-0.040936,0.037879,37,2.205399,72,0.090088,false,NA,NA
TR184-c0_g2_i1,563,0.417407,0.029787,0.02439,52,2.122372,115,0.117188,false,NA,NA
TR185-c0_g1_i1,463,0.384449,0.224719,0.157895,30,1.846829,80,0.099854,true,1.008333,F13H10.8a
TR185-c0_g2_i1,462,0.385281,0.213483,0.161972,30,1.833333,80,0.100098,true,1.008333,F13H10.8a
TR186-c0_g1_i1,360,0.4,-0.277778,-0.12963,30,2.257525,119,0.079834,true,0.469188,C52B11.5
TR186-c0_g1_i2,361,0.404432,-0.232877,-0.07907,31,2.220437,119,0.081055,true,0.427171,C52B11.5
TR186-c0_g2_i1,730,0.357534,0.065134,-0.014925,50,2.152376,134,0.142334,true,0.565826,C52B11.5
TR187-c0_g1_i1,1420,0.427465,0.093904,0.01353,126,1.959693,473,0.263184,true,0.496506,T09E8.2
TR188-c0_g1_i1,644,0.52795,0.082353,0.039474,89,1.996795,129,0.134766,false,NA,NA
TR188-c0_g1_i2,644,0.531056,0.140351,0.039735,89,1.999512,214,0.134521,false,NA,NA
TR188-c0_g2_i1,531,0.408663,0.105991,-0.063694,56,2.554639,60,0.108643,false,NA,NA
TR189-c0_g1_i1,280,0.328571,0.26087,0.095745,17,2.413793,66,0.062012,false,NA,NA
TR189-c0_g2_i1,1157,0.386344,0.033557,0.08169,88,2.040564,385,0.221924,true,0.269563,H20J04.2
TR189-c0_g3_i1,279,0.329749,0.369565,0.069519,17,2.596059,55,0.061279,false,NA,NA
TR190-c0_g1_i1,617,0.507293,-0.175719,-0.078947,82,2.13153,124,0.128906,true,1.005747,Y82E9BR.3.4
TR191-c0_g1_i1,253,0.407115,-0.203883,-0.24,19,1.891031,84,0.057373,false,NA,NA
TR191-c0_g2_i1,526,0.427757,-0.04,0.0299,48,1.998101,66,0.11377,false,NA,NA
TR191-c0_g2_i2,429,0.440559,0.005291,0.25,39,1.873572,143,0.092041,false,NA,NA
TR191-c0_g3_i1,253,0.407115,-0.165049,-0.2,19,1.863178,84,0.057617,false,NA,NA
TR192-c0_g1_i1,369,0.360434,0.142857,-0.135593,22,1.873961,79,0.043457,false,NA,NA
TR193-c0_g1_i1,376,0.393617,-0.040541,-0.122807,33,2.269618,124,0.082764,true,0.621795,F35D6.1b
TR193-c0_g1_i2,375,0.408,-0.071895,-0.117117,36,2.318791,124,0.083496,true,0.842949,F35D6.1b
TR193-c0_g2_i1,237,0.400844,-0.115789,-0.15493,21,2.235849,62,0.054199,true,0.198718,F35D6.1b
TR194-c0_g1_i1,533,0.422139,0.057778,-0.194805,55,2.324005,162,0.113281,true,0.29902,W07B3.2d.2
TR195-c0_g1_i1,830,0.445783,-0.037838,-0.126087,62,1.505735,267,0.166504,true,0.403112,M01E11.7d
TR196-c0_g1_i1,502,0.400398,0.164179,0.109635,23,1.174807,166,0.106934,false,NA,NA
TR196-c0_g2_i1,641,0.338534,-0.013825,0.051887,30,1.633815,102,0.124023,false,NA,NA
TR196-c0_g3_i1,642,0.339564,-0.018349,0.080189,31,1.675676,102,0.123047,false,NA,NA
TR197-c0_g1_i1,393,0.37659,-0.121622,-0.012245,36,2.622428,95,0.08667,false,NA,NA
TR197-c0_g2_i1,448,0.395089,-0.084746,-0.04797,44,2.534979,63,0.0979,true,0.288527,R06C7.7a.2
TR197-c0_g2_i2,448,0.395089,-0.084746,-0.055351,44,2.534979,148,0.098633,true,0.302783,R06C7.7a.2
TR198-c0_g1_i1,253,0.343874,0.218391,0.120482,15,2.105993,43,0.052979,true,0.231041,Y71F9AL.10.2
TR198-c0_g2_i1,292,0.366438,0.233645,0.113514,19,2.050259,56,0.061523,false,NA,NA
TR198-c0_g3_i1,509,0.510806,0.007692,0.108434,64,1.927688,154,0.113037,true,0.818342,Y71F9AL.10.2
TR199-c0_g1_i1,290,0.310345,-0.044444,0.02,11,1.578427,73,0.063721,false,NA,NA
TR199-c0_g2_i1,480,0.372917,-0.050279,-0.0299,33,1.982478,136,0.105957,true,0.763501,R10D12.12
TR200-c0_g1_i1,233,0.416309,0.010309,-0.014706,12,1.188776,77,0.054199,false,NA,NA
TR200-c0_g2_i1,234,0.41453,-0.092784,-0.021898,12,1.204117,77,0.054932,true,0.252165,K11C4.1
TR201-c0_g1_i1,951,0.432177,-0.041363,-0.240741,73,1.646734,316,0.187256,true,0.127894,T13H2.5a
TR202-c0_g1_i1,763,0.416776,0.138365,0.011236,70,2.15389,253,0.162109,false,NA,NA
TR202-c0_g1_i2,764,0.414921,0.135647,0.024609,69,2.137713,254,0.160156,true,0.304625,B0035.12.3
TR203-c0_g1_i1,224,0.486607,-0.06422,-0.008696,26,1.968898,58,0.052979,false,NA,NA
TR203-c0_g2_i1,224,0.482143,-0.055556,-0.017241,26,2.00344,58,0.05249,false,NA,NA
TR204-c0_g1_i1,485,0.410309,0.085427,0.041958,34,1.677859,93,0.108887,false,NA,NA
TR204-c0_g2_i1,465,0.395699,-0.054348,-0.181495,42,2.314255,154,0.098633,true,0.38903,F55A11.7
TR204-c0_g3_i1,484,0.415289,0.124378,0.017668,34,1.654867,93,0.109619,false,NA,NA
TR205-c0_g1_i1,1015,0.423645,-0.074419,-0.042735,89,1.965129,242,0.202881,true,0.97415,C03D6.5
TR206-c0_g1_i1,230,0.443478,-0.196078,-0.171875,13,1.195522,54,0.053223,false,NA,NA
TR207-c0_g1_i1,417,0.41247,0.104651,-0.15102,33,1.881203,138,0.094238,true,0.295035,C26E6.2
TR207-c0_g2_i1,459,0.409586,0.106383,-0.062731,37,1.944025,152,0.103516,false,NA,NA
TR207-c0_g3_i1,372,0.376344,-0.214286,-0.137931,23,1.83016,48,0.082031,false,NA,NA
TR208-c0_g1_i1,437,0.290618,0.070866,0.077419,16,1.742772,31,0.084961,false,NA,NA
TR209-c0_g1_i1,442,0.409502,-0.027624,0.042146,44,2.376344,126,0.095947,true,0.898345,Y37D8A.25
TR209-c0_g2_i1,442,0.409502,0.016575,0.02682,45,2.429165,65,0.095215,false,NA,NA
TR210-c0_g1_i1,664,0.444277,0.179661,0.365854,61,1.923815,220,0.130371,true,0.536902,T05G5.1a
TR211-c0_g1_i1,493,0.478702,-0.025424,-0.11284,64,2.267481,163,0.106689,true,0.129177,F22G12.5b.2
TR211-c0_g2_i1,493,0.492901,-0.08642,-0.048,67,2.254368,163,0.108398,false,NA,NA
TR211-c0_g3_i1,426,0.483568,0.009709,0.1,58,2.329186,141,0.097168,false,NA,NA
TR212-c0_g1_i1,847,0.38843,0.009119,0.138996,66,2.066006,187,0.170166,true,0.441569,Y71F9AL.16
TR212-c0_g2_i1,847,0.408501,0.063584,0.157685,76,2.159554,139,0.170166,false,NA,NA
TR212-c1_g1_i1,359,0.493036,-0.050847,-0.010989,47,2.159882,119,0.082764,true,0.227451,Y71F9AL.16
TR212-c1_g2_i1,359,0.48468,-0.103448,-0.027027,46,2.205395,119,0.080322,true,0.281569,Y71F9AL.16
TR213-c0_g1_i1,541,0.349353,-0.068783,-0.085227,35,2.130401,77,0.114502,true,0.325551,Y52B11A.2a
TR213-c0_g2_i1,484,0.427686,-0.15942,-0.054152,44,2.039847,105,0.106445,true,0.609598,Y52B11A.2a
TR213-c0_g3_i1,496,0.326613,0.098765,-0.023952,29,2.213945,110,0.104736,true,0.43061,Y52B11A.2a
TR214-c0_g1_i1,1009,0.363726,-0.209809,0.006231,53,1.661292,306,0.186279,true,0.696667,ZK829.6
TR214-c0_g1_i2,1008,0.366071,-0.235772,0.001565,54,1.693169,305,0.185059,true,0.764167,ZK829.6
TR215-c0_g1_i1,498,0.38755,0.108808,-0.062295,34,1.840035,158,0.107178,true,0.705185,F49C12.14
TR216-c0_g1_i1,505,0.386139,0.128205,0.045161,34,1.836364,57,0.105469,false,NA,NA
TR216-c0_g2_i1,504,0.386905,0.117949,0.042071,33,1.774269,57,0.104492,false,NA,NA
TR216-c0_g3_i1,263,0.463878,0.147541,0.134752,25,1.806319,75,0.056152,false,NA,NA
TR217-c0_g1_i1,250,0.488,-0.081967,-0.03125,39,2.637987,75,0.058838,false,NA,NA
TR218-c0_g1_i1,254,0.484252,-0.414634,0.022901,27,2.189655,52,0.057129,false,NA,NA
TR218-c0_g2_i1,254,0.484252,-0.414634,0.038168,27,2.189655,52,0.056152,false,NA,NA
TR219-c0_g1_i1,477,0.377358,0.033333,-0.003367,34,2.004449,158,0.105225,false,NA,NA
TR219-c0_g2_i1,421,0.377672,-0.044025,-0.061069,31,2.06896,139,0.091553,false,NA,NA
TR219-c0_g3_i1,477,0.379455,0.038674,-0.006757,35,2.041453,158,0.10498,false,NA,NA
TR220-c0_g1_i1,274,0.416058,0.087719,0.0,24,2.039702,90,0.062012,true,0.201952,R12C12.1b
TR220-c0_g2_i1,297,0.427609,0.007874,-0.058824,21,1.546875,89,0.068115,true,0.201952,R12C12.1b
TR220-c0_g3_i1,297,0.430976,0.0,-0.029586,21,1.522705,67,0.068604,true,0.159159,R12C12.1b
TR221-c0_g1_i1,403,0.409429,-0.030303,-0.168067,36,2.133529,133,0.09082,false,NA,NA
TR221-c0_g2_i1,404,0.410891,0.048193,-0.151261,34,1.998545,114,0.090088,false,NA,NA
TR221-c0_g3_i1,1017,0.399213,0.004926,0.060556,70,1.727577,338,0.201172,true,0.237661,F52B5.3
TR222-c0_g1_i1,340,0.388235,0.212121,0.057692,20,1.634615,113,0.075439,false,NA,NA
TR223-c0_g1_i1,418,0.363636,0.026316,0.210526,30,2.172557,57,0.0896,false,NA,NA
TR223-c0_g2_i1,417,0.378897,0.037975,0.173745,32,2.141207,49,0.09082,false,NA,NA
TR223-c0_g3_i1,465,0.423656,-0.06599,-0.029851,42,2.021739,154,0.106689,true,0.331903,C02F5.7b.2
TR224-c0_g1_i1,549,0.533698,-0.051195,-0.117188,67,1.71835,182,0.120605,true,0.328537,F37C4.5a.2
TR224-c0_g2_i1,593,0.544688,-0.108359,0.022222,83,1.909489,197,0.130371,true,0.378692,F37C4.5b
TR224-c0_g3_i1,556,0.559353,0.054662,0.15102,87,2.006471,185,0.118896,false,NA,NA
TR225-c0_g1_i1,656,0.506098,0.277108,-0.061728,80,2.062893,135,0.143799,false,NA,NA
TR226-c0_g1_i1,474,0.383966,-0.197802,-0.116438,34,2.025386,157,0.104248,false,NA,NA
TR227-c0_g1_i1,255,0.32549,0.204819,0.116279,18,2.781818,45,0.057617,true,0.049383,C30A5.4
TR228-c0_g1_i1,232,0.323276,-0.066667,0.070064,13,2.154286,44,0.050293,false,NA,NA
TR229-c0_g1_i1,446,0.367713,0.121951,-0.092199,27,1.817935,108,0.097168,true,0.638211,ZC64.2.2
TR229-c0_g2_i1,447,0.353468,-0.012658,0.024221,23,1.647596,116,0.095703,true,0.418699,ZC64.2.2
TR230-c0_g1_i1,287,0.362369,0.038462,0.060109,25,2.657407,44,0.063965,false,NA,NA
TR230-c0_g2_i1,304,0.345395,0.009524,0.065327,25,2.75762,34,0.067383,false,NA,NA
TR231-c0_g1_i1,556,0.381295,0.0,-0.093023,38,1.880384,185,0.11792,false,NA,NA
TR231-c0_g2_i1,680,0.395588,-0.011152,0.158151,44,1.654135,220,0.145752,true,0.249059,C06G4.1
TR231-c0_g3_i1,556,0.388489,0.083333,-0.052941,36,1.72805,185,0.119141,false,NA,NA
TR232-c0_g1_i1,653,0.441041,0.041667,-0.090411,61,1.9243,122,0.135254,true,0.284609,Y39E4A.3a
TR233-c0_g1_i1,273,0.384615,0.047619,0.011905,20,1.985455,90,0.060059,true,0.244511,F25H9.4
TR233-c0_g2_i1,283,0.381625,0.074074,0.005714,19,1.854138,51,0.0625,true,0.232535,F25H9.4
TR233-c0_g3_i1,277,0.379061,0.104762,0.046512,20,2.032282,92,0.060791,true,0.244511,F25H9.4
TR234-c0_g1_i1,350,0.34,0.142857,0.021645,21,2.119377,42,0.076172,false,NA,NA
TR234-c0_g2_i1,350,0.34,0.092437,0.038961,19,1.894587,42,0.07666,false,NA,NA
TR235-c0_g1_i1,412,0.32767,-0.333333,-0.220217,13,1.322469,76,0.082031,false,NA,NA
TR236-c0_g1_i1,286,0.381119,-0.192661,-0.152542,18,1.8,52,0.063232,false,NA,NA
TR236-c0_g2_i1,285,0.382456,-0.211009,-0.159091,18,1.807611,94,0.062256,false,NA,NA
TR237-c0_g1_i1,416,0.259615,0.166667,0.305195,14,2.054321,64,0.062256,false,NA,NA
TR237-c0_g2_i1,283,0.268551,0.342105,0.217391,9,1.997647,52,0.029541,false,NA,NA
TR238-c0_g1_i1,300,0.533333,0.025,-0.128571,29,1.360225,100,0.067139,true,0.348328,ZK1193.1
TR238-c0_g2_i1,300,0.533333,0.0375,-0.257143,30,1.40823,100,0.066406,true,0.261822,ZK1193.1
TR239-c0_g1_i1,231,0.450216,-0.019231,0.102362,26,2.221976,72,0.053467,true,0.418301,C25A11.1.2
TR239-c0_g2_i1,270,0.477778,-0.054264,0.078014,33,2.148023,85,0.062988,true,0.418301,C25A11.1.2
TR240-c0_g1_i1,449,0.505568,0.286344,0.099099,57,2.16413,36,0.077881,false,NA,NA
TR241-c0_g1_i1,286,0.395105,0.221239,0.00578,15,1.413043,71,0.065186,false,NA,NA
TR241-c0_g2_i1,407,0.407862,0.216867,-0.070539,28,1.735872,112,0.088623,true,0.583765,F38H4.10
TR241-c0_g2_i2,406,0.406404,0.2,-0.037344,28,1.739822,111,0.089111,false,NA,NA
TR241-c0_g3_i1,296,0.422297,0.056,0.134503,20,1.520288,98,0.066895,true,0.464594,F38H4.10
TR242-c0_g1_i1,279,0.448029,-0.232,-0.168831,26,1.962662,92,0.063232,false,NA,NA
TR242-c0_g1_i2,323,0.458204,-0.175676,-0.108571,36,2.191068,107,0.071045,false,NA,NA
TR242-c0_g2_i1,324,0.484568,-0.210191,0.053892,42,2.310357,107,0.071045,true,0.06285,T07C4.10
TR243-c0_g1_i1,282,0.432624,-0.065574,-0.1375,22,1.674494,93,0.060059,false,NA,NA
TR244-c0_g1_i1,835,0.354491,-0.013514,0.087199,40,1.525114,235,0.163086,true,0.734164,ZK1290.5
TR244-c0_g2_i1,259,0.34749,0.155556,0.112426,14,1.83502,86,0.057373,true,0.15161,ZK1290.5
TR245-c0_g1_i1,268,0.175373,-0.106383,0.022624,10,4.908425,25,0.039307,false,NA,NA
TR245-c0_g2_i1,340,0.194118,-0.060606,0.094891,12,3.760369,55,0.050537,false,NA,NA
TR246-c0_g1_i1,382,0.439791,0.107143,0.186916,29,1.588244,126,0.084961,true,0.168228,T22C1.7
TR247-c0_g1_i1,1816,0.403634,0.012278,-0.021237,112,1.514438,242,0.243164,true,1.002755,F41G4.8
